"Year","GEOID","NAME","variable","estimate","moe","sex","label"
"2017","25","Massachusetts","B24020_031",31128,2657,"Male","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:"
"2017","25","Massachusetts","B24020_032",21582,2227,"Male","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life and physical scientists"
"2017","25","Massachusetts","B24020_033",3844,903,"Male","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Social scientists and related workers"
"2017","25","Massachusetts","B24020_034",5702,1252,"Male","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life, physical, and social science technicians"
"2017","26","Michigan","B24020_019",193655,5854,"Male","Computer, engineering, and science occupations:"
"2017","26","Michigan","B24020_020",74019,3519,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:"
"2017","26","Michigan","B24020_021",71991,3412,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:"
"2017","26","Michigan","B24020_022",9585,1397,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Computer and information research scientists and analysts, and information security analysts"
"2017","26","Michigan","B24020_023",32193,2614,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Software developers and programmers"
"2017","26","Michigan","B24020_024",6526,1033,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Database and systems administrators and network architects"
"2017","26","Michigan","B24020_025",23687,2302,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Miscellaneous computer occupations, including computer support specialists"
"2017","26","Michigan","B24020_026",2028,540,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Mathematical science occupations"
"2017","26","Michigan","B24020_027",106437,4967,"Male","Computer, engineering, and science occupations:!!Architecture and engineering occupations:"
"2017","26","Michigan","B24020_028",3373,717,"Male","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Architects, surveyors, and cartographers"
"2017","26","Michigan","B24020_029",85800,4220,"Male","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Engineers"
"2017","26","Michigan","B24020_030",17264,2168,"Male","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Drafters, engineering, and mapping technicians"
"2017","26","Michigan","B24020_031",13199,1361,"Male","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:"
"2017","26","Michigan","B24020_032",7524,1056,"Male","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life and physical scientists"
"2017","26","Michigan","B24020_033",1374,509,"Male","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Social scientists and related workers"
"2017","26","Michigan","B24020_034",4301,884,"Male","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life, physical, and social science technicians"
"2017","27","Minnesota","B24020_019",125527,6019,"Male","Computer, engineering, and science occupations:"
"2017","27","Minnesota","B24020_020",71466,4491,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:"
"2017","27","Minnesota","B24020_021",69577,4427,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:"
"2017","27","Minnesota","B24020_022",8114,1289,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Computer and information research scientists and analysts, and information security analysts"
"2017","27","Minnesota","B24020_023",31942,2890,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Software developers and programmers"
"2017","27","Minnesota","B24020_024",7252,1512,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Database and systems administrators and network architects"
"2017","27","Minnesota","B24020_025",22269,2454,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Miscellaneous computer occupations, including computer support specialists"
"2017","27","Minnesota","B24020_026",1889,591,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Mathematical science occupations"
"2017","27","Minnesota","B24020_027",42058,2564,"Male","Computer, engineering, and science occupations:!!Architecture and engineering occupations:"
"2017","27","Minnesota","B24020_028",2958,824,"Male","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Architects, surveyors, and cartographers"
"2017","27","Minnesota","B24020_029",30016,2290,"Male","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Engineers"
"2017","27","Minnesota","B24020_030",9084,1225,"Male","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Drafters, engineering, and mapping technicians"
"2017","27","Minnesota","B24020_031",12003,1546,"Male","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:"
"2017","27","Minnesota","B24020_032",7250,1161,"Male","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life and physical scientists"
"2017","27","Minnesota","B24020_033",1436,547,"Male","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Social scientists and related workers"
"2017","27","Minnesota","B24020_034",3317,840,"Male","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life, physical, and social science technicians"
"2017","28","Mississippi","B24020_019",25583,2937,"Male","Computer, engineering, and science occupations:"
"2017","28","Mississippi","B24020_020",10283,2168,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:"
"2017","28","Mississippi","B24020_021",9713,2117,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:"
"2017","28","Mississippi","B24020_022",594,346,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Computer and information research scientists and analysts, and information security analysts"
"2017","28","Mississippi","B24020_023",2981,1019,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Software developers and programmers"
"2017","28","Mississippi","B24020_024",1446,703,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Database and systems administrators and network architects"
"2017","28","Mississippi","B24020_025",4692,1471,"Male","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Miscellaneous computer occupations, including computer support specialists"
